id,hood,zipcode,guests,sqft,price
23269735,Brooklyn,11205,2,,120
23270879,Brooklyn,11222,2,,100
23271408,Manhattan,10002,1,,40
23271535,Brooklyn,11211,2,,175
23271736,Brooklyn,11201,5,,113
23273676,Manhattan,10013,1,,69
23273907,Brooklyn,11218,1,,50
23274272,Staten Island,10312,4,,300
23274386,Manhattan,10029,2,,120
23274936,Queens,11385,2,,55
23275013,Brooklyn,11206,2,,100
23275777,Queens,11374,8,,109
23277230,Manhattan,10065,4,,295
23281484,Queens,11415,2,,60
23285903,Brooklyn,11215,5,,260
23287403,Brooklyn,11218,2,,55
23288667,Brooklyn,11214,4,,200
23289645,Manhattan,10039,4,,200
23289674,Brooklyn,11249,2,,125
23290010,Brooklyn,11211,1,,68
23290041,Brooklyn,11206,2,,37
23290179,Brooklyn,11221,4,,60
23290339,Queens,11415,2,,60
23292216,Manhattan,10002,5,,300
23292982,Brooklyn,11207,4,,87
23293483,Manhattan,10019,2,,500
23293946,Brooklyn,nan,2,,160
23294354,Manhattan,10033,3,,145
23300336,Staten Island,10303,1,,40
23301706,Brooklyn,11218,1,,50
23302260,Manhattan,10024,3,,60
23303297,Queens,11377,4,,70
23304014,Manhattan,10031,4,,100
23304600,Manhattan,10036,2,,172
23305380,Manhattan,10012,2,,75
23306531,Manhattan,10029,2,,118
23307503,Bronx,10453,2,,73
23308318,Brooklyn,11215,2,,58
23308563,Staten Island,10301,2,,60
23310309,Queens,11421,2,,34
23311118,Queens,11103,2,,59
23311374,Brooklyn,11249,2,,125
23311527,Manhattan,10065,2,,79
23311756,Manhattan,10027,2,,55
23312379,Manhattan,10023,4,,165
23312524,Brooklyn,11216,2,,45
23319467,Queens,11372,6,,93
23320351,Queens,11104,2,,49
23322641,Queens,11106,4,,65
23322737,Manhattan,10032,2,,145
23322795,Manhattan,10022,4,,700
23323530,Manhattan,10013,2,,100
23324479,Manhattan,10027,4,,125
23327138,Queens,11101,2,,120
23329993,Queens,11377,1,,35
23336877,Staten Island,10305,8,,165
23339298,Brooklyn,11221,4,,105
23340718,Brooklyn,11207,3,,58
23343836,Queens,11377,3,,35
23344008,Queens,11377,3,,35
23344243,Manhattan,10011,1,,81
23351120,Manhattan,10040,1,,35
23352037,Bronx,10456,2,,50
23352462,Brooklyn,11204,2,,62
23353173,Brooklyn,11218,1,,43
23353909,Brooklyn,11213,3,,32
23354992,Brooklyn,11207,2,,60
23355035,Manhattan,10029,2,,99
23357738,Manhattan,10003,2,,385
23358691,Brooklyn,11225,1,,50
23359083,Manhattan,10032,5,,350
23359277,Brooklyn,11207,2,,35
23360409,Brooklyn,11233,2,,99
23363336,Manhattan,10029,1,,60
23369253,Queens,11370,2,,46
23369859,Queens,11417,4,,120
23369991,Manhattan,10030,3,,179
23370484,Brooklyn,11249,8,,1000
23372015,Manhattan,10032,3,,120
23372850,Brooklyn,11249,8,,2000
23373090,Brooklyn,11249,10,,2500
23375874,Manhattan,10002,3,,117
23376196,Brooklyn,11233,4,,115
23376943,Brooklyn,11238,2,,45
23377365,Manhattan,10009,2,,149
23377410,Manhattan,10013,2,,8500
23377429,Brooklyn,11218,6,,175
23377713,Brooklyn,11232,1,,80
23377720,Queens,11104,4,,125
23377781,Manhattan,10032,4,,125
23378076,Manhattan,10032,1,,115
23378120,Brooklyn,11222,4,,96
23378219,Manhattan,10002,2,,79
23378281,Brooklyn,11234,4,,150
23379996,Manhattan,10002,1,,62
23382647,Manhattan,10019,4,,375
23385738,Manhattan,10002,1,,37
23385746,Manhattan,10031,2,,39
23387463,Manhattan,10031,2,,60
23388053,Manhattan,10012,2,,125
23392101,Brooklyn,11209,4,,70
23392375,Brooklyn,nan,1,,30
23393043,Brooklyn,11208,6,,126
23400115,Manhattan,10003,2,,110
23402559,Manhattan,10002,1,,81
23404471,Queens,11436,2,,60
23404901,Brooklyn,11206,2,,85
23412268,Manhattan,10002,2,,83
23413509,Brooklyn,11233,4,,95
23416448,Brooklyn,11221,2,,80
23417242,Manhattan,10027,2,,60
23421363,Manhattan,10011,2,,80
23425584,Manhattan,10032,3,,66
23427160,Brooklyn,11238,7,,200
23429074,Manhattan,10031,1,,50
23429757,Brooklyn,11207,2,,29
23430085,Brooklyn,11233,2,,60
23431200,Queens,11101,2,,90
23432542,Manhattan,10065,2,,200
23433516,Brooklyn,11213,6,,162
23433518,Queens,11355,2,,46
23433585,Staten Island,10310,1,,45
23434788,Brooklyn,11206,1,,50
23435040,Brooklyn,11235,4,,70
23435615,Brooklyn,11221,1,,35
23435772,Brooklyn,11226,2,,59
23435916,Brooklyn,11215,4,,150
23436576,Manhattan,10018,4,,200
23437204,Manhattan,10002,5,,225
23437788,Manhattan,10065,2,,200
23437793,Queens,11106,3,,100
23438247,Brooklyn,11206,2,,96
23449282,Brooklyn,11222,3,,85
23449499,Brooklyn,11216,6,,350
23450541,Queens,11103,1,,110
23451100,Brooklyn,11205,4,,155
23451337,Manhattan,10022,1,,65
23452076,Brooklyn,11233,2,,120
23453013,Manhattan,10036,2,,175
23454165,Manhattan,10033,2,,90
23454631,Manhattan,10032,1,,99
23455106,Brooklyn,11217,1,,55
23455982,Manhattan,10002,2,,100
23456621,Queens,11434,3,,60
23461056,Manhattan,10025,4,,370
23462240,Brooklyn,11221,1,,50
23462813,Brooklyn,11215,8,,250
23463017,Manhattan,10027,1,,80
23464662,Brooklyn,11233,2,,43
23464702,Manhattan,10011,1,,99
23465208,Brooklyn,11233,1,,43
23465498,Brooklyn,11233,2,,43
23465912,Staten Island,10306,3,,60
23466034,Brooklyn,11222,2,,52
23466099,Brooklyn,11216,3,,110
23466360,Brooklyn,11237,1,,26
23466594,Queens,11355,3,,46
23467126,Brooklyn,11238,4,,200
23467186,Manhattan,10019,2,,150
23468785,Manhattan,10014,2,,80
23469535,Bronx,10461,2,,65
23469548,Manhattan,10002,2,,130
23470849,Manhattan,10069,2,,150
23477827,Queens,11106,2,,47
23478580,Manhattan,10016,7,,450
23480048,Brooklyn,11206,3,,110
23481234,Queens,11370,9,,135
23482476,Brooklyn,11237,2,,68
23483134,Queens,11368,2,,51
23483266,Queens,11368,2,,39
23483467,Queens,11368,2,,37
23483525,Queens,11368,2,,37
23483570,Queens,11368,2,,37
23484236,Queens,11427,2,,75
23484328,Brooklyn,11207,1,,25
23485307,Manhattan,10004,3,,130
23485972,Manhattan,10065,6,,429
23486333,Queens,11101,4,,150
23488012,Manhattan,10040,2,,36
23488488,Queens,11101,4,,135
23489726,Brooklyn,11207,8,,84
23495421,Queens,11416,3,,60
23496215,Manhattan,10001,4,,170
23497654,Manhattan,10012,3,,160
23497936,Manhattan,10021,4,,126
23501343,Manhattan,10032,2,,55
23502842,Manhattan,10009,2,,159
23503902,Brooklyn,11233,10,,340
23505465,Brooklyn,11232,2,,90
23505645,Queens,11385,3,,30
23506770,Brooklyn,11238,6,,325
23507660,Manhattan,10002,3,,250
23508567,Brooklyn,11211,2,,70
23513769,Bronx,10452,10,,80
23514583,Manhattan,10014,3,,100
23514938,Bronx,10452,10,,80
23514988,Manhattan,10028,2,,79
23515323,Brooklyn,11222,2,,80
23516943,Queens,11104,1,,50
23516999,Brooklyn,11249,2,,60
23518971,Staten Island,10312,4,,125
23519107,Manhattan,10027,4,,220
23520855,Brooklyn,11211,2,,65
23521529,Manhattan,10040,3,,100
23521858,Brooklyn,11201,1,,50
23523123,Brooklyn,11207,3,,60
23525066,Manhattan,10002,4,,158
23527260,Manhattan,10009,2,,174
23528303,Manhattan,10018,2,,380
23529395,Brooklyn,11216,4,,145
23529920,Manhattan,10031,3,,63
23536265,Manhattan,10128,2,,89
23536664,Manhattan,10016,2,,425
23537173,Manhattan,10128,2,,175
23537317,Manhattan,10065,2,,98
23538486,Manhattan,NY 10016,2,,251
23539037,Brooklyn,11218,2,,55
23539510,Queens,11385,1,,45
23541020,Brooklyn,11238,2,,40
23541451,Brooklyn,11208,4,,75
23542115,Brooklyn,11216,1,,50
23545346,Bronx,10467,3,,50
23545432,Brooklyn,11233,1,,42
23545793,Brooklyn,11236,6,,175
23546631,Brooklyn,11209,2,,125
23548260,Manhattan,10011,2,,96
23549904,Manhattan,10010,4,,250
23550832,Manhattan,10019,1,,69
23554330,Manhattan,10128,2,,160
23556041,Brooklyn,11211,3,,140
23557996,Brooklyn,11237,3,,45
23559210,Manhattan,10001,5,,220
23560164,Manhattan,10001,4,,186
23560187,Brooklyn,11236,2,,75
23561980,Manhattan,10003,2,,175
23563112,Brooklyn,11215,2,,55
23564818,Brooklyn,11236,1,,100
23565616,Queens,11373,2,,95
23565676,Queens,11355,5,,278
23566756,Manhattan,10032,2,,45
23568057,Queens,11373,2,,65
23572577,Brooklyn,11221,1,,43
23574142,Queens,11413,2,,65
23575012,Manhattan,10003,2,,120
23575358,Manhattan,10003,4,,165
23576132,Brooklyn,11211,1,,39
23576986,Manhattan,10032,1,,39
23578232,Brooklyn,11237,2,,40
23579705,Manhattan,10028,2,,285
23579995,Manhattan,10027,2,,45
23580002,Brooklyn,11231,3,,140
23580147,Brooklyn,11209,2,,60
23580351,Manhattan,10032,2,,92
23581183,Brooklyn,11206,5,,250
23582263,Manhattan,10021,2,,200
23582566,Queens,11103,8,,135
23582672,Manhattan,10016,2,,74
23583435,Queens,11106,5,,200
23584507,Brooklyn,11208,4,,86
23586315,Manhattan,10044,6,,130
23593409,Brooklyn,11233,2,,113
23593582,Brooklyn,11226,2,,65
23593710,Manhattan,10013,4,,275
23594177,Brooklyn,11217,5,,150
23595013,Manhattan,10075,2,,175
23596025,Manhattan,10025,5,,150
23596665,Brooklyn,11225,2,,65
23597076,Bronx,10469,4,,85
23597323,Staten Island,10306,3,,57
23597547,Manhattan,10019,1,,95
23598012,Manhattan,10031,2,,46
23605182,Manhattan,10044,2,,70
23605302,Brooklyn,11206,2,,60
23605375,Manhattan,10027,4,,125
23606434,Brooklyn,11222,3,,175
23606468,Manhattan,10002,1,,100
23607625,Brooklyn,11206,3,,85
23608727,Manhattan,10035,3,,53
23609559,Brooklyn,11207,2,,125
23610064,Manhattan,10003,2,,95
23610557,Brooklyn,11237,2,,45
23610982,Brooklyn,11238,1,,250
23611312,Manhattan,10002,2,,300
23612284,Brooklyn,11205,4,,148
23612811,Bronx,10468,2,,47
23612855,Manhattan,10031,4,,250
23612912,Brooklyn,11222,1,,89
23612962,Manhattan,10005,2,,115
23613174,Brooklyn,11207,2,,55
23613576,Brooklyn,11208,4,,140
23613805,Manhattan,10016,2,,140
23614417,Brooklyn,11238,6,,200
23620728,Brooklyn,11237,2,,63
23622168,Brooklyn,11217,3,,175
23623267,Manhattan,10004,4,,180
23624930,Queens,11434,2,,70
23626598,Manhattan,10009,3,,150
23626886,Manhattan,10003,2,,199
23627524,Manhattan,10029,4,,194
23627589,Manhattan,10001,2,,500
23628745,Manhattan,10025,2,,105
23628818,Manhattan,10025,2,,70
23629119,Brooklyn,11222,1,,50
23629364,Manhattan,10017,4,,187
23630510,Brooklyn,11221,1,,50
23630582,Brooklyn,11217,2,,100
23630829,Brooklyn,11221,2,,65
23631575,Brooklyn,11226,2,,36
23632578,Manhattan,10001,2,,220
23632853,Brooklyn,11206,6,,175
23633175,Brooklyn,11231,1,,65
23633288,Manhattan,10025,6,,70
23633872,Brooklyn,11213,2,,42
23634984,Brooklyn,11216,1,,25
23635601,Brooklyn,11225,1,,55
23640174,Bronx,10472,1,,29
23642287,Brooklyn,11213,3,,77
23642811,Manhattan,10023,2,,120
23643300,Brooklyn,11226,4,,100
23644347,Queens,11368,2,,35
23644523,Manhattan,10014,1,,200
23644644,Queens,11105,4,,70
23647298,Manhattan,10128,2,,110
23648504,Manhattan,10017,6,,374
23649611,Manhattan,10016,4,,133
23649906,Brooklyn,11238,2,,175
23650008,Brooklyn,11206,2,,42
23650259,Manhattan,10002,1,,350
23650568,Queens,11361,8,,190
23650576,Brooklyn,11206,2,,65
23651443,Brooklyn,11225,7,,125
23652689,Manhattan,10030,3,,115
23660051,Brooklyn,11218,2,,62
23660605,Manhattan,10029,2,,139
23661749,Brooklyn,11238,1,,75
23662000,Queens,11412,3,,45
23664280,Queens,11105,3,,119
23664324,Brooklyn,11211,2,,100
23664916,Brooklyn,11205,2,,186
23665341,Queens,11377,1,,60
23666777,Bronx,10466,1,,34
23667137,Queens,11423,1,,72
23667332,Brooklyn,11213,2,,42
23668381,Brooklyn,11222,6,,250
23668735,Manhattan,10001,6,,52
23668736,Manhattan,10001,6,,50
23668740,Manhattan,10001,6,,50
23668741,Manhattan,10001,6,,140
23668742,Manhattan,10001,5,,110
23668744,Manhattan,10001,6,,50
23668745,Manhattan,10001,8,,150
23668746,Manhattan,10001,6,,140
23668975,Manhattan,10032,2,,65
23669006,Bronx,10463,6,,400
23669140,Manhattan,10025,4,,120
23669201,Brooklyn,11211,4,,95
23670513,Bronx,10467,1,,26
23671775,Brooklyn,11211,1,,60
23681735,Manhattan,10003,4,,400
23682503,Manhattan,10022,3,,90
23682816,Manhattan,10017,6,,400
23683504,Manhattan,10038,2,,100
23683520,Brooklyn,11233,4,,125
23683924,Manhattan,10038,2,,220
23684864,Brooklyn,11205,8,,250
23684874,Manhattan,10029,2,,79
23684973,Manhattan,10010,2,,110
23685538,Queens,11435,2,,45
23685999,Queens,11369,2,,100
23686606,Manhattan,10026,4,,175
23687344,Manhattan,10026,1,,81
23691189,Brooklyn,11206,2,,37
23692933,Manhattan,10014,4,,200
23694603,Brooklyn,11211,2,,120
23696695,Brooklyn,11233,3,,70
23698480,Brooklyn,11222,1,,40
23700333,Manhattan,10001,1,,108
23700385,Manhattan,10040,4,,91
23702051,Brooklyn,11222,2,,140
23702317,Manhattan,10027,2,,105
23702356,Manhattan,10027,3,,147
23702555,Manhattan,10002,2,,92
23703345,Brooklyn,11208,4,,139
23703407,Brooklyn,11208,2,,139
23708317,Queens,11106,2,,100
23709593,Manhattan,10031,1,,55
23710983,Brooklyn,11225,2,,64
23711810,Manhattan,10002,2,,80
23711943,Brooklyn,11201,4,,250
23712143,Bronx,10451,2,,40
23712558,Brooklyn,11237,1,,32
23713359,Brooklyn,11211,4,,400
23713463,Manhattan,10031,2,,70
23713825,Manhattan,10035,4,,80
23714194,Manhattan,10002,2,,220
23714684,Manhattan,10038,2,,121
23714854,Manhattan,10002,1,,119
23714915,Brooklyn,11218,1,,44
23715974,Manhattan,10026,4,,190
23716003,Brooklyn,11205,1,,45
23718065,Queens,11101,2,,60
23722695,Brooklyn,11238,6,,750
23723970,Brooklyn,11221,1,,49
23725946,Brooklyn,11205,2,,130
23727037,Brooklyn,11203,4,,135
23727326,Queens,11385,4,,100
23727923,Queens,11101,4,,194
23728057,Brooklyn,11233,8,,150
23728069,Brooklyn,11226,4,,100
23728251,Brooklyn,11249,1,,45
23729632,Brooklyn,11211,2,,75
23733244,Brooklyn,11221,5,,130
23741304,Queens,11102,2,,75
23742000,Queens,11373,2,,75
23743988,Manhattan,10025,2,,150
23744530,Manhattan,10026,2,,72
23744762,Bronx,10452,2,,57
23746579,Brooklyn,11211,7,,300
23746794,Brooklyn,11215,4,,200
23747164,Queens,11106,5,,150
23747870,Queens,11419,1,,100
23747957,Manhattan,10035,6,,275
23748179,Manhattan,10027,2,,150
23749162,Manhattan,10014,4,,175
23749862,Manhattan,10016,2,,95
23749942,Brooklyn,11211,2,,60
23750601,Brooklyn,11233,2,,150
23750623,Manhattan,10038,2,,220
23752247,Manhattan,10014,2,,280
23753607,Brooklyn,11210,2,,55
23753775,Manhattan,10014,1,,165
23755278,Manhattan,10039,2,,93
23756498,Brooklyn,11226,2,,125
23758532,Manhattan,10031,2,,100
23760168,Brooklyn,11207,2,,83
23760365,Brooklyn,11216,2,,99
23761645,Bronx,10466,7,,75
23761707,Bronx,10452,3,,47
23763320,Brooklyn,11237,3,,115
23763367,Queens,11102,4,,89
23763873,Brooklyn,11222,1,,90
23764303,Manhattan,10128,3,,100
23765937,Brooklyn,11249,6,,550
23766986,Manhattan,10128,5,,162
23768711,Queens,11355,3,,149
23769218,Queens,11355,3,,149
23771352,Brooklyn,11206,8,,190
23771486,Manhattan,10002,10,,600
23772336,Brooklyn,11211,3,,120
23772767,Brooklyn,11211,2,,125
23772926,Manhattan,10065,4,,166
23773431,Brooklyn,11221,2,,45
23775392,Brooklyn,11238,2,,75
23780896,Queens,11372,4,,70
23781939,Manhattan,10023,4,,300
23784498,Brooklyn,11221,4,,200
23785875,Manhattan,10040,8,,300
23786577,Brooklyn,11238,4,,180
23788475,Manhattan,10019,2,,90
23789480,Brooklyn,11203,1,,42
23790556,Manhattan,10003,2,,89
23792629,Queens,11354,4,,100
23792656,Brooklyn,11225,9,,125
23792770,Queens,11354,4,,100
23799904,Queens,11355,3,,85
23800738,Manhattan,10002,4,,165
23801381,Brooklyn,11226,3,,90
23803334,Brooklyn,11211,2,,92
23803836,Brooklyn,11226,3,,30
23804690,Manhattan,10023,2,,600
23804783,Manhattan,10031,2,,68
23805007,Manhattan,10032,3,,50
23807257,Manhattan,10026,6,,639
23807600,Queens,11372,6,,195
23807689,Manhattan,10002,5,,110
23807788,Manhattan,10031,2,,80
23808650,Manhattan,10029,2,,65
23808715,Manhattan,10009,2,,125
23808895,Brooklyn,11211,5,,190
23809758,Brooklyn,11237,1,,62
23810398,Brooklyn,11216,2,,63
23818526,Manhattan,10013,2,,400
23819961,Manhattan,10014,2,,240
23820465,Queens,11106,4,,105
23820538,Brooklyn,11211,5,,600
23821848,Brooklyn,11249,4,,280
23822107,Manhattan,10035,2,,110
23823959,Brooklyn,11213,2,,40
23826739,Queens,11106,2,,60
23827761,Manhattan,10013,5,,375
23834127,Queens,11415,1,,30
23837148,Brooklyn,11225,3,,45
23837636,Brooklyn,11215,3,,85
23837898,Brooklyn,11205,6,,100
23838063,Brooklyn,11221,2,,67
23838400,Manhattan,10003,5,,125
23838734,Manhattan,10026,2,,65
23839013,Staten Island,10304,4,,110
23839200,Brooklyn,11215,2,,49
23839337,Queens,11101,3,,99
23839890,Manhattan,10031,1,,39
23840030,Queens,11377,3,,65
23840461,Manhattan,10030,1,,41
23841282,Manhattan,10036,4,,196
23842204,Brooklyn,11216,2,,65
23842721,Brooklyn,11216,2,,47
23844034,Queens,11373,3,,135
23852303,Brooklyn,11226,4,,225
23852841,Brooklyn,11231,1,,45
23855079,Manhattan,10019,3,,171
23855466,Manhattan,10001,2,,70
23855529,Manhattan,10026,6,,200
23855867,Manhattan,10009,3,,170
23856563,Queens,11101,3,,125
23856708,Brooklyn,11225,4,,45
23857107,Manhattan,10007,2,,175
23857159,Brooklyn,11232,1,,106
23857515,Brooklyn,11215,1,,80
23858270,Brooklyn,11209,2,,90
23858353,Brooklyn,11221,2,,60
23858901,Brooklyn,11206,4,,140
23859194,Manhattan,10025,2,,80
23859280,Bronx,10468,1,,65
23859490,Bronx,10468,2,,70
23859834,Manhattan,10009,2,,149
23860039,Brooklyn,11211,2,,66
23860219,Manhattan,10012,5,,2990
23861367,Brooklyn,11207,2,,69
23869761,Brooklyn,11206,1,,31
23870093,Brooklyn,11216,2,,135
23870798,Manhattan,10002,2,,135
23871290,Brooklyn,11215,1,,55
23873057,Brooklyn,11222,1,,60
23874025,Manhattan,10038,2,,110
23874777,Manhattan,10038,2,,187
23875454,Manhattan,10032,1,,50
23875602,Manhattan,10038,2,,68
23876337,Manhattan,10038,2,,117
23876355,Queens,11103,2,,60
23876927,Queens,11103,2,,50
23877781,Brooklyn,11231,5,,195
23879685,Manhattan,10012,2,,110
23881522,Brooklyn,11230,2,,70
23882152,Brooklyn,11210,2,,40
23882240,Brooklyn,11211,2,,150
23884206,Manhattan,10019,3,,115
23890947,Manhattan,10025,1,,72
23892803,Brooklyn,11233,2,,95
23893916,Brooklyn,11233,3,,100
23893983,Brooklyn,11206,2,,85
23894317,Brooklyn,11233,2,,75
23894403,Manhattan,10014,5,,250
23896110,Manhattan,10014,2,,163
23897524,Manhattan,10036,1,,75
23898007,Brooklyn,11221,2,,48
23899280,Brooklyn,11215,6,,225
23900717,Manhattan,10017,6,,339
23900919,Brooklyn,11218,1,,40
23900940,Queens,11420,2,,60
23901030,Manhattan,10017,6,,339
23901118,Queens,nan,2,,65
23901252,Manhattan,10017,4,,269
23901420,Manhattan,10017,4,,269
23901526,Manhattan,10017,4,,269
23901779,Manhattan,10128,3,,120
23901908,Manhattan,10035,3,,300
23901975,Manhattan,10016,2,,180
23902562,Manhattan,10019,2,,200
23902905,Manhattan,10022,2,,66
23905099,Brooklyn,11221,2,,100
23905542,Brooklyn,11217,2,,95
23913344,Brooklyn,11201,5,,300
23916900,Queens,11106,6,,231
23917121,Brooklyn,11233,2,,125
23917760,Brooklyn,11215,2,,45
23918528,Manhattan,10025,2,,64
23918586,Brooklyn,11221,2,,150
23919286,Manhattan,10016,2,,115
23919507,Brooklyn,11223,1,,29
23920387,Queens,11372,2,,50
23920657,Manhattan,10162,1,,105
23921536,Manhattan,10038,2,,155
23921983,Queens,11358,1,,50
23922092,Manhattan,10035,4,,199
23922304,Manhattan,10003,1,,67
23922930,Queens,11367,2,,50
23924218,Brooklyn,11249,2,,105
23924234,Brooklyn,11230,5,,159
23925434,Brooklyn,11238,1,,50
23925502,Brooklyn,11237,1,,39
23926532,Brooklyn,11226,2,,49
23926896,Manhattan,10034,3,,100
23933041,Manhattan,10019,2,,105
23934000,Brooklyn,11218,1,,50
23935141,Brooklyn,11218,5,,175
23937502,Brooklyn,11201,2,,195
23937509,Brooklyn,11211,4,,225
23937672,Queens,11420,2,,75
23937773,Brooklyn,11221,2,,45
23942226,Brooklyn,11237,2,,60
23943945,Brooklyn,11217,4,,150
23946148,Brooklyn,11232,3,,135
23946641,Manhattan,10028,2,,159
23946797,Manhattan,10037,4,,50
23952724,Bronx,10459,2,,44
23955297,Manhattan,10027,1,,49
23956264,Brooklyn,11211,2,,45
23957358,Manhattan,10002,3,,200
23957636,Manhattan,10280,7,,200
23957942,Brooklyn,11221,4,,200
23958542,Brooklyn,11236,2,,49
23959939,Brooklyn,11222,2,,175
23960224,Brooklyn,11233,2,,45
23963981,Brooklyn,11236,6,,130
23964830,Manhattan,10029,2,,70
23965055,Queens,11378,2,,38
23965460,Manhattan,10040,2,,100
23973305,Manhattan,10128,2,,120
23978220,Queens,11427,3,,37
23978509,Brooklyn,11215,4,,120
23979192,Brooklyn,nan,3,,77
23979650,Manhattan,10006,1,,80
23979686,Brooklyn,11215,4,,150
23980151,Brooklyn,11206,4,,124
23980153,Brooklyn,11237,1,,30
23980622,Manhattan,10027,3,,65
23986569,Manhattan,10027,3,,70
23988427,Brooklyn,11237,1,,55
23990013,Brooklyn,11238,3,,225
23990128,Queens,11101,1,,48
23990829,Manhattan,10030,1,,39
23992091,Brooklyn,11226,6,,159
23992731,Brooklyn,11237,2,,99
23992737,Queens,11379,2,,40
23992829,Queens,11105,1,,35
23993066,Brooklyn,11225,2,,115
23996251,Manhattan,10030,2,,75
23997663,Brooklyn,11206,2,,75
23999822,Brooklyn,11216,2,,120
24000797,Brooklyn,11236,8,,119
24006208,Queens,11415,1,,50
24012771,Manhattan,10019,5,,150
24014159,Brooklyn,11236,1,,55
24014307,Manhattan,10032,1,,48
24016145,Brooklyn,11216,2,,150
24016646,Brooklyn,11233,4,,100
24016962,Brooklyn,11235,4,,100
24017521,Manhattan,10035,2,,74
24017674,Brooklyn,11206,2,,65
24018753,Brooklyn,11238,2,,137
24019172,Staten Island,10301,1,,50
24019698,Manhattan,10017,2,,119
24019880,Staten Island,10301,1,,45
24020883,Queens,11693,8,,325
24022413,Brooklyn,11226,3,,65
24022943,Brooklyn,11225,4,,90
24024322,Queens,11373,7,,230
24024456,Queens,11373,4,,188
24024496,Manhattan,10029,3,,140
24024721,Queens,11434,2,,55
24033132,Brooklyn,11205,3,,95
24033812,Manhattan,10012,1,,100
24034853,Brooklyn,11221,2,,45
24034953,Brooklyn,11217,2,,70
24037808,Brooklyn,11220,4,,125
24038323,Brooklyn,11206,2,,120
24038899,Manhattan,10035,4,,115
24039582,Brooklyn,11221,4,,45
24040279,Brooklyn,11211,2,,75
24041042,Manhattan,10013,2,,240
24041447,Brooklyn,11203,6,,199
24041631,Brooklyn,11233,1,,50
24041916,Queens,11105,2,,100
24042332,Brooklyn,11221,2,,69
24042606,Brooklyn,10009,1,,45
24042844,Bronx,10454,2,,50
24043603,Brooklyn,11221,5,,175
24044039,Queens,11367,2,,50
24057278,Queens,11355,3,,159
24057583,Staten Island,10304,2,,60
24058869,Manhattan,10027,2,,100
24059751,Queens,11355,1,,39
24060140,Manhattan,10009,2,,78
24062588,Manhattan,10025,3,,80
24065649,Queens,11103,1,,50
24065918,Brooklyn,11201,2,,118
24066510,Manhattan,10031,2,,55
24075491,Brooklyn,11221,1,,42
24075850,Manhattan,10036,2,,100
24077483,Manhattan,10019,1,,79
24077570,Brooklyn,11233,4,,155
24078852,Manhattan,10012,2,,67
24081113,Manhattan,10019,4,,436
24082591,Manhattan,10033,4,,275
24082871,Brooklyn,11238,2,,150
24083125,Manhattan,10003,1,,69
24083340,Manhattan,10013,2,,150
24083686,Manhattan,10016,2,,199
24083746,Manhattan,10030,2,,65
24085428,Manhattan,10012,4,,290
24086178,Queens,11102,3,,103
24086457,Manhattan,10013,10,,599
24086562,Manhattan,10039,3,,85
24095408,Brooklyn,11211,2,,70
24096826,Manhattan,10463,4,,274
